;ordered;reodered;random;saw;sinusoidal;step;quasi ordered;;ordered;reodered;random;saw;sinusoidal;step;quasi ordered
;;;;;;;;;973,9973997;26,00260026;275,7051056;430,10001;818,7119949;9598,006822;9691,181188
;;;;;;;;;974,0974097;25,90259026;670,4988294;440,10001;793,8926261;9602,366767;9701,691323
;;;;;;;;;974,1974197;25,80258026;402,040121;450,10001;767,9133975;9609,747277;9757,267361
;;;;;;;;;974,2974297;25,70257026;504,4693447;460,10001;740,8768371;9597,13921;9777,61118
;;;;;;;;;974,3974397;25,60256026;527,2541752;470,10001;712,8896458;9595,526958;9768,126055
;;;;;;;;;974,4974497;25,50255026;906,1790452;480,10001;684,0622763;9609,220052;9708,228708
;;;;;;;;;974,5974597;25,40254025;603,5048788;490,10001;654,5084972;9600,372999;9714,671018
;;;;;;;;;974,6974697;25,30253025;198,1276213;500,10001;624,3449436;9608,518967;9780,672713
;;;;;;;;;974,7974797;25,20252025;257,1595532;510,10001;593,6906573;9598,823764;9722,70053
;;;;;;;;;974,8974897;25,10251025;716,8552547;520,10001;562,6666168;9604,032875;9762,534798
;;;;;;;;;974,9974997;25,00250025;111,9610902;530,10001;531,3952598;9608,584883;9727,191617
;;;;;;;;;975,0975098;24,90249025;291,8236284;540,10001;500;9594,25636;9703,621209
;;;;;;;;;975,1975198;24,80248025;96,45154279;550,10001;468,6047402;9597,209876;9719,419347
;;;;;;;;;975,2975298;24,70247025;0,455467061;560,10001;437,3333832;9593,611481;9716,106957
;;;;;;;;;975,3975398;24,60246025;511,5354654;570,10001;406,3093427;9609,444057;9772,227878
;;;;;;;;;975,4975498;24,50245025;34,35077738;580,10001;375,6550564;9605,620109;9734,880245
;;;;;;;;;975,5975598;24,40244024;148,2153479;590,10001;345,4915028;9590,985197;9706,35268
;;;;;;;;;975,6975698;24,30243024;12,72991031;600,10001;315,9377237;9590,448432;9742,644441
;;;;;;;;;975,7975798;24,20242024;811,4341554;610,10001;287,1103542;9609,619916;9788,813863
;;;;;;;;;975,8975898;24,10241024;479,8133982;620,10001;259,1231629;9590,46676;9763,80489
;;;;;;;;;975,9975998;24,00240024;433,9750621;630,10001;232,0866025;9593,911036;9734,536377
;;;;;;;;;976,0976098;23,90239024;912,9087959;640,10001;206,1073739;9599,135409;9782,439535
;;;;;;;;;976,1976198;23,80238024;368,7015092;650,10001;181,2880051;9599,98637;9794,49828
;;;;;;;;;976,2976298;23,70237024;116,9182121;660,10001;157,726447;9602,02048;9802,979871
;;;;;;;;;976,3976398;23,60236024;654,8832565;670,10001;135,5156863;9605,779472;9767,399936
;;;;;;;;;976,4976498;23,50235024;411,9050447;680,10001;114,7433786;9590,797975;9778,975321
;;;;;;;;;976,5976598;23,40234023;175,9840746;690,10001;95,49150281;9594,460262;9813,383683
;;;;;;;;;976,6976698;23,30233023;776,7552089;700,10001;77,83603725;9603,812187;9726,415222
;;;;;;;;;976,7976798;23,20232023;282,3352713;710,10001;61,84665998;9594,609601;9812,279372
;;;;;;;;;976,8976898;23,10231023;194,0838314;720,10001;47,58647377;9594,988276;9783,954174
;;;;;;;;;976,9976998;23,00230023;324,1742813;730,10001;35,11175706;9592,459776;9799,255496
;;;;;;;;;977,0977098;22,90229023;779,861829;740,10001;24,47174185;9596,553699;9767,130171
;;;;;;;;;977,1977198;22,80228023;96,66398252;750,10001;15,70841944;9595,103724;9819,996482
;;;;;;;;;977,2977298;22,70227023;54,68262593;760,10001;8,856374636;9597,78146;9776,541792
;;;;;;;;;977,3977398;22,60226023;735,3185362;770,10001;3,942649343;9607,425497;9752,422256
;;;;;;;;;977,4977498;22,50225023;66,49779624;780,10001;0,986635786;9604,863029;9818,729801
;;;;;;;;;977,5977598;22,40224022;967,9455984;790,10001;0;9596,872961;9808,691407
;;;;;;;;;977,6977698;22,30223022;247,4083664;800,10001;0,986635786;9601,897552;9734,980453
;;;;;;;;;977,7977798;22,20222022;703,8017229;810,10001;3,942649343;9602,926168;9796,484455
;;;;;;;;;977,8977898;22,10221022;160,7854021;820,10001;8,856374636;9604,444965;9808,862631
;;;;;;;;;977,9977998;22,00220022;467,9822075;830,10001;15,70841944;9604,819238;9733,889148
;;;;;;;;;978,0978098;21,90219022;133,669732;840,10001;24,47174185;9597,079023;9731,746119
;;;;;;;;;978,1978198;21,80218022;815,1022014;850,10001;35,11175706;9596,933549;9807,632485
;;;;;;;;;978,2978298;21,70217022;444,4738132;860,10001;47,58647377;9608,483009;9766,692015
;;;;;;;;;978,3978398;21,60216022;401,6678643;870,10001;61,84665998;9605,156625;9825,857805
;;;;;;;;;978,4978498;21,50215022;725,6473526;880,10001;77,83603725;9606,814616;9795,768087
;;;;;;;;;978,5978598;21,40214021;262,9307799;890,10001;95,49150281;9593,364803;9785,785308
;;;;;;;;;978,6978698;21,30213021;260,2015735;900,10001;114,7433786;9591,181948;9782,058886
;;;;;;;;;978,7978798;21,20212021;638,3229408;910,10001;135,5156863;9590,877896;9804,715266
;;;;;;;;;978,8978898;21,10211021;265,857864;920,10001;157,726447;9598,598246;9807,215641
;;;;;;;;;978,9978998;21,00210021;840,7109331;930,10001;181,2880051;9604,277224;9805,802798
;;;;;;;;;979,0979098;20,90209021;804,0998054;940,10001;206,1073739;9604,772023;9752,172049
;;;;;;;;;979,1979198;20,80208021;954,5770347;950,10001;232,0866025;9594,546567;9754,716425
;;;;;;;;;979,2979298;20,70207021;520,6461637;960,10001;259,1231629;9608,176928;9839,740547
;;;;;;;;;979,3979398;20,60206021;448,4708075;970,10001;287,1103542;9602,142633;9770,679658
;;;;;;;;;979,4979498;20,50205021;249,3893121;980,10001;315,9377237;9591,58327;9830,393121
;;;;;;;;;979,5979598;20,4020402;329,3428439;990,10001;345,4915028;9591,00649;9795,961311
;;;;;;;;;979,6979698;20,3020302;403,1820883;1000,10001;375,6550564;9595,889554;9769,655685
;;;;;;;;;979,7979798;20,2020202;593,3643106;0,100010001;406,3093427;9690,091935;9784,574742
;;;;;;;;;979,8979898;20,1020102;740,2044603;10,10001;437,3333832;9704,511727;9763,690604
;;;;;;;;;979,9979998;20,0020002;180,5881651;20,10001;468,6047402;9707,589407;9752,874299
;;;;;;;;;980,0980098;19,9019902;676,6956844;30,10001;500;9700,300743;9799,160039
;;;;;;;;;980,1980198;19,8019802;176,6090537;40,10001;531,3952598;9698,037333;9780,506064
;;;;;;;;;980,2980298;19,7019702;453,2990135;50,10001;562,6666168;9702,865144;9829,069116
;;;;;;;;;980,3980398;19,6019602;49,36485004;60,10001;593,6906573;9706,487503;9808,694295
;;;;;;;;;980,4980498;19,5019502;258,9031394;70,10001;624,3449436;9692,137078;9792,881862
;;;;;;;;;980,5980598;19,40194019;841,5763423;80,10001;654,5084972;9694,484149;9852,825973
;;;;;;;;;980,6980698;19,30193019;115,3006194;90,10001;684,0622763;9697,582195;9781,709668
;;;;;;;;;980,7980798;19,20192019;550,6357624;100,10001;712,8896458;9697,987889;9839,011751
;;;;;;;;;980,8980898;19,10191019;384,6008967;110,10001;740,8768371;9693,2659;9827,90463
;;;;;;;;;980,9980998;19,00190019;968,5278992;120,10001;767,9133975;9703,458228;9817,717304
;;;;;;;;;981,0981098;18,90189019;814,4829273;130,10001;793,8926261;9701,102607;9816,712577
;;;;;;;;;981,1981198;18,80188019;808,1578894;140,10001;818,7119949;9701,8044;9839,636024
;;;;;;;;;981,2981298;18,70187019;585,5378136;150,10001;842,273553;9697,09741;9779,286191
;;;;;;;;;981,3981398;18,60186019;294,2625358;160,10001;864,4843137;9703,037126;9804,203992
;;;;;;;;;981,4981498;18,50185019;7,987778479;170,10001;885,2566214;9705,8812;9784,952564
;;;;;;;;;981,5981598;18,40184018;366,8104303;180,10001;904,5084972;9709,125278;9835,700408
;;;;;;;;;981,6981698;18,30183018;801,8064695;190,10001;922,1639628;9690,209037;9829,718005
;;;;;;;;;981,7981798;18,20182018;68,94602814;200,10001;938,15334;9706,585938;9841,750938
;;;;;;;;;981,8981898;18,10181018;783,9897339;210,10001;952,4135262;9696,374394;9856,677015
;;;;;;;;;981,9981998;18,00180018;439,5966496;220,10001;964,8882429;9708,352507;9794,531766
;;;;;;;;;982,0982098;17,90179018;219,7010757;230,10001;975,5282581;9697,49897;9844,893375
;;;;;;;;;982,1982198;17,80178018;159,2583537;240,10001;984,2915806;9698,725399;9868,168293
;;;;;;;;;982,2982298;17,70177018;90,9881621;250,10001;991,1436254;9696,106993;9782,864792
;;;;;;;;;982,3982398;17,60176018;553,5143672;260,10001;996,0573507;9708,317367;9844,131315
;;;;;;;;;982,4982498;17,50175018;801,0179646;270,10001;999,0133642;9692,985693;9782,472153
;;;;;;;;;982,5982598;17,40174017;669,5600151;280,10001;1000;9697,64662;9857,932317
;;;;;;;;;982,6982698;17,30173017;583,4917203;290,10001;999,0133642;9696,02293;9839,818033
;;;;;;;;;982,7982798;17,20172017;568,0912946;300,10001;996,0573507;9707,366295;9781,186772
;;;;;;;;;982,8982898;17,10171017;274,854289;310,10001;991,1436254;9706,128531;9875,754844
;;;;;;;;;982,9982998;17,00170017;954,0933981;320,10001;984,2915806;9704,146009;9794,487956
;;;;;;;;;983,0983098;16,90169017;112,4839882;330,10001;975,5282581;9700,990225;9817,662182
;;;;;;;;;983,1983198;16,80168017;13,41320458;340,10001;964,8882429;9704,45761;9874,44528
;;;;;;;;;983,2983298;16,70167017;718,1591616;350,10001;952,4135262;9691,522165;9821,339616
;;;;;;;;;983,3983398;16,60166017;502,3564624;360,10001;938,15334;9695,793337;9828,075387
;;;;;;;;;983,4983498;16,50165017;573,6962807;370,10001;922,1639628;9697,739564;9846,604968
;;;;;;;;;983,5983598;16,40164016;172,8949529;380,10001;904,5084972;9693,74821;9863,421497
;;;;;;;;;983,6983698;16,30163016;767,6237699;390,10001;885,2566214;9691,803571;9877,108757
;;;;;;;;;983,7983798;16,20162016;639,2943661;400,10001;864,4843137;9694,420256;9810,54144
;;;;;;;;;983,8983898;16,10161016;880,3340061;410,10001;842,273553;9694,138466;9846,560151
;;;;;;;;;983,9983998;16,00160016;294,5690847;420,10001;818,7119949;9701,470503;9836,199878
;;;;;;;;;984,0984098;15,90159016;929,9459785;430,10001;793,8926261;9697,154567;9832,009278
;;;;;;;;;984,1984198;15,80158016;32,73924373;440,10001;767,9133975;9705,955821;9868,853053
;;;;;;;;;984,2984298;15,70157016;30,52442888;450,10001;740,8768371;9692,357405;9801,76786
;;;;;;;;;984,3984398;15,60156016;662,232421;460,10001;712,8896458;9695,771746;9819,265288
;;;;;;;;;984,4984498;15,50155016;238,1272277;470,10001;684,0622763;9697,52056;9817,485855
;;;;;;;;;984,5984598;15,40154015;361,9760285;480,10001;654,5084972;9706,738687;9837,489244
;;;;;;;;;984,6984698;15,30153015;134,9289942;490,10001;624,3449436;9693,778723;9797,073191
;;;;;;;;;984,7984798;15,20152015;674,1351841;500,10001;593,6906573;9709,468072;9882,14099
;;;;;;;;;984,8984898;15,10151015;513,3429249;510,10001;562,6666168;9690,520162;9848,019831
;;;;;;;;;984,9984998;15,00150015;890,1378209;520,10001;531,3952598;9698,297365;9871,632986
;;;;;;;;;985,0985099;14,90149015;259,8973814;530,10001;500;9702,128799;9877,675003
;;;;;;;;;985,1985199;14,80148015;856,3379996;540,10001;468,6047402;9704,233715;9855,165652
;;;;;;;;;985,2985299;14,70147015;472,7889041;550,10001;437,3333832;9693,635512;9864,238369
;;;;;;;;;985,3985399;14,60146015;446,0630909;560,10001;406,3093427;9699,392066;9849,796389
;;;;;;;;;985,4985499;14,50145015;685,3088836;570,10001;375,6550564;9700,112176;9878,524095
;;;;;;;;;985,5985599;14,40144014;189,0669224;580,10001;345,4915028;9693,908481;9857,51224
;;;;;;;;;985,6985699;14,30143014;384,3690471;590,10001;315,9377237;9701,513549;9864,59834
;;;;;;;;;985,7985799;14,20142014;998,2290579;600,10001;287,1103542;9696,711031;9866,864407
;;;;;;;;;985,8985899;14,10141014;485,786967;610,10001;259,1231629;9698,402142;9884,373608
;;;;;;;;;985,9985999;14,00140014;864,2181518;620,10001;232,0866025;9702,943678;9859,988132
;;;;;;;;;986,0986099;13,90139014;648,3154123;630,10001;206,1073739;9696,238164;9818,071585
;;;;;;;;;986,1986199;13,80138014;262,9180379;640,10001;181,2880051;9705,848005;9908,334417
;;;;;;;;;986,2986299;13,70137014;968,0012869;650,10001;157,726447;9704,337583;9822,619607
;;;;;;;;;986,3986399;13,60136014;161,0794988;660,10001;135,5156863;9702,417959;9856,082336
;;;;;;;;;986,4986499;13,50135014;9,977868201;670,10001;114,7433786;9693,142537;9876,514924
;;;;;;;;;986,5986599;13,40134013;25,27357335;680,10001;95,49150281;9709,354846;9820,99546
;;;;;;;;;986,6986699;13,30133013;967,6240748;690,10001;77,83603725;9691,166195;9820,8378
;;;;;;;;;986,7986799;13,20132013;146,6920961;700,10001;61,84665998;9700,090128;9869,167667
;;;;;;;;;986,8986899;13,10131013;542,5332978;710,10001;47,58647377;9695,28302;9905,78386
;;;;;;;;;986,9986999;13,00130013;504,0308854;720,10001;35,11175706;9707,93508;9855,946956
;;;;;;;;;987,0987099;12,90129013;514,1563126;730,10001;24,47174185;9697,843705;9913,095306
;;;;;;;;;987,1987199;12,80128013;128,6883695;740,10001;15,70841944;9695,150052;9902,515823
;;;;;;;;;987,2987299;12,70127013;18,40763506;750,10001;8,856374636;9694,671994;9897,003768
;;;;;;;;;987,3987399;12,60126013;43,88597708;760,10001;3,942649343;9704,08692;9865,901046
;;;;;;;;;987,4987499;12,50125013;34,30029904;770,10001;0,986635786;9698,981823;9834,296283
;;;;;;;;;987,5987599;12,40124012;444,7086635;780,10001;0;9691,050122;9879,657189
;;;;;;;;;987,6987699;12,30123012;828,9066349;790,10001;0,986635786;9706,06369;9863,683794
;;;;;;;;;987,7987799;12,20122012;961,6267198;800,10001;3,942649343;9693,548743;9897,909169
;;;;;;;;;987,8987899;12,10121012;967,5324346;810,10001;8,856374636;9706,159247;9839,343657
;;;;;;;;;987,9987999;12,00120012;855,2573763;820,10001;15,70841944;9695,84933;9902,438176
;;;;;;;;;988,0988099;11,90119012;347,9657435;830,10001;24,47174185;9701,172951;9872,771746
;;;;;;;;;988,1988199;11,80118012;965,4079641;840,10001;35,11175706;9698,164956;9893,440296
;;;;;;;;;988,2988299;11,70117012;437,4464155;850,10001;47,58647377;9705,692985;9882,100025
;;;;;;;;;988,3988399;11,60116012;899,7054047;860,10001;61,84665998;9705,510248;9884,858615
;;;;;;;;;988,4988499;11,50115012;746,7021649;870,10001;77,83603725;9705,486905;9910,197768
;;;;;;;;;988,5988599;11,40114011;321,6371232;880,10001;95,49150281;9692,053231;9923,57617
;;;;;;;;;988,6988699;11,30113011;810,6006701;890,10001;114,7433786;9707,198023;9890,598361
;;;;;;;;;988,7988799;11,20112011;158,4863421;900,10001;135,5156863;9697,229234;9855,078645
;;;;;;;;;988,8988899;11,10111011;711,9892297;910,10001;157,726447;9707,822393;9905,128383
;;;;;;;;;988,9988999;11,00110011;532,6536543;920,10001;181,2880051;9693,282585;9871,56318
;;;;;;;;;989,0989099;10,90109011;197,7649002;930,10001;206,1073739;9693,114585;9859,226984
;;;;;;;;;989,1989199;10,80108011;816,8634139;940,10001;232,0866025;9702,297058;9900,344431
;;;;;;;;;989,2989299;10,70107011;615,9738521;950,10001;259,1231629;9697,921341;9881,394911
;;;;;;;;;989,3989399;10,60106011;298,8726483;960,10001;287,1103542;9691,415891;9893,627036
;;;;;;;;;989,4989499;10,50105011;242,8463;970,10001;315,9377237;9694,092489;9922,243047
;;;;;;;;;989,5989599;10,4010401;356,8384981;980,10001;345,4915028;9700,213782;9908,981251
;;;;;;;;;989,6989699;10,3010301;604,0592128;990,10001;375,6550564;9700,625411;9941,167733
;;;;;;;;;989,7989799;10,2010201;849,5010975;1000,10001;406,3093427;9692,203335;9895,879598
;;;;;;;;;989,8989899;10,1010101;672,8628093;0,100010001;437,3333832;9802,587953;9901,46153
;;;;;;;;;989,9989999;10,0010001;595,4165238;10,10001;468,6047402;9796,383865;9859,178697
;;;;;;;;;990,0990099;9,900990099;567,6864804;20,10001;500;9791,347492;9925,687656
;;;;;;;;;990,1990199;9,800980098;12,5437053;30,10001;531,3952598;9804,061312;9939,458611
;;;;;;;;;990,2990299;9,700970097;893,1493742;40,10001;562,6666168;9793,144709;9884,388711
;;;;;;;;;990,3990399;9,600960096;509,28264;50,10001;593,6906573;9807,308723;9927,545492
;;;;;;;;;990,4990499;9,500950095;682,6049086;60,10001;624,3449436;9802,698878;9870,771582
;;;;;;;;;990,5990599;9,400940094;219,3935294;70,10001;654,5084972;9792,857475;9923,399033
;;;;;;;;;990,6990699;9,300930093;617,2729562;80,10001;684,0622763;9801,54542;9945,561414
;;;;;;;;;990,7990799;9,200920092;701,3483935;90,10001;712,8896458;9794,572773;9893,63308
;;;;;;;;;990,8990899;9,100910091;84,63731838;100,10001;740,8768371;9799,693138;9886,106776
;;;;;;;;;990,9990999;9,00090009;790,057723;110,10001;767,9133975;9791,748404;9904,195246
;;;;;;;;;991,0991099;8,900890089;892,6660963;120,10001;793,8926261;9805,542167;9908,289913
;;;;;;;;;991,1991199;8,800880088;663,7959078;130,10001;818,7119949;9804,728456;9936,90323
;;;;;;;;;991,2991299;8,700870087;132,5118634;140,10001;842,273553;9809,383363;9878,626047
;;;;;;;;;991,3991399;8,600860086;399,4898231;150,10001;864,4843137;9792,694336;9903,344934
;;;;;;;;;991,4991499;8,500850085;479,4637616;160,10001;885,2566214;9808,11187;9874,155872
;;;;;;;;;991,5991599;8,400840084;721,183032;170,10001;904,5084972;9805,82757;9873,383242
;;;;;;;;;991,6991699;8,300830083;185,6273477;180,10001;922,1639628;9802,152211;9923,561285
;;;;;;;;;991,7991799;8,200820082;692,2195514;190,10001;938,15334;9796,327239;9951,715125
;;;;;;;;;991,8991899;8,100810081;39,47020193;200,10001;952,4135262;9807,805603;9870,911021
;;;;;;;;;991,9991999;8,00080008;799,2519564;210,10001;964,8882429;9796,413348;9964,525924
;;;;;;;;;992,0992099;7,900790079;593,6594457;220,10001;975,5282581;9802,679845;9897,452172
;;;;;;;;;992,1992199;7,800780078;75,29187829;230,10001;984,2915806;9796,016348;9902,579774
;;;;;;;;;992,2992299;7,700770077;204,1632676;240,10001;991,1436254;9801,596172;9873,787034
;;;;;;;;;992,3992399;7,600760076;138,6620319;250,10001;996,0573507;9797,959152;9960,477062
;;;;;;;;;992,4992499;7,500750075;665,7859741;260,10001;999,0133642;9790,321847;9965,411223
;;;;;;;;;992,5992599;7,400740074;519,4883982;270,10001;1000;9794,732375;9898,643137
;;;;;;;;;992,6992699;7,300730073;778,0859361;280,10001;999,0133642;9795,487485;9932,146616
;;;;;;;;;992,7992799;7,200720072;366,8549407;290,10001;996,0573507;9804,014238;9939,37151
;;;;;;;;;992,8992899;7,100710071;483,7223728;300,10001;991,1436254;9799,172506;9894,489112
;;;;;;;;;992,9992999;7,00070007;767,7946486;310,10001;984,2915806;9806,792795;9882,675291
;;;;;;;;;993,0993099;6,900690069;924,1637925;320,10001;975,5282581;9798,423231;9946,554208
;;;;;;;;;993,1993199;6,800680068;739,8684591;330,10001;964,8882429;9792,346702;9900,244254
;;;;;;;;;993,2993299;6,700670067;935,2072363;340,10001;952,4135262;9807,740337;9974,159473
;;;;;;;;;993,3993399;6,600660066;420,7886316;350,10001;938,15334;9793,892762;9978,472248
;;;;;;;;;993,4993499;6,500650065;43,11239572;360,10001;922,1639628;9800,617542;9933,981231
;;;;;;;;;993,5993599;6,400640064;412,3577916;370,10001;904,5084972;9809,564163;9924,747252
;;;;;;;;;993,6993699;6,300630063;117,5422004;380,10001;885,2566214;9798,601459;9895,976372
;;;;;;;;;993,7993799;6,200620062;527,558008;390,10001;864,4843137;9802,565273;9964,00611
;;;;;;;;;993,8993899;6,100610061;924,5580537;400,10001;842,273553;9791,17837;9953,159614
;;;;;;;;;993,9993999;6,00060006;939,3920615;410,10001;818,7119949;9802,499861;9916,650144
;;;;;;;;;994,0994099;5,900590059;229,7767867;420,10001;793,8926261;9799,36598;9954,533683
;;;;;;;;;994,1994199;5,800580058;107,1280612;430,10001;767,9133975;9809,77832;9895,428385
;;;;;;;;;994,2994299;5,700570057;976,4311722;440,10001;740,8768371;9808,01442;9939,726249
;;;;;;;;;994,3994399;5,600560056;214,514468;450,10001;712,8896458;9807,67124;9977,589193
;;;;;;;;;994,4994499;5,500550055;931,1452373;460,10001;684,0622763;9800,9896;9939,552007
;;;;;;;;;994,5994599;5,400540054;559,539704;470,10001;654,5084972;9790,108111;9968,584223
;;;;;;;;;994,6994699;5,300530053;148,4086723;480,10001;624,3449436;9798,319891;9938,543922
;;;;;;;;;994,7994799;5,200520052;457,8543081;490,10001;593,6906573;9802,816747;9901,070042
;;;;;;;;;994,8994899;5,100510051;974,5422533;500,10001;562,6666168;9806,957368;9936,242309
;;;;;;;;;994,9994999;5,00050005;617,7220532;510,10001;531,3952598;9793,880594;9958,614028
;;;;;;;;;995,09951;4,900490049;237,85497;520,10001;500;9792,498879;9995,848944
;;;;;;;;;995,19952;4,800480048;16,80215968;530,10001;468,6047402;9804,310561;9988,950972
;;;;;;;;;995,29953;4,700470047;660,4438929;540,10001;437,3333832;9790,096514;9965,561049
;;;;;;;;;995,39954;4,600460046;453,0581807;550,10001;406,3093427;9798,855052;9998,578011
;;;;;;;;;995,49955;4,500450045;31,94696383;560,10001;375,6550564;9804,329673;10001,95732
;;;;;;;;;995,59956;4,400440044;91,82224941;570,10001;345,4915028;9798,846533;9965,322942
;;;;;;;;;995,69957;4,300430043;571,9913597;580,10001;315,9377237;9792,665473;9992,873447
;;;;;;;;;995,79958;4,200420042;821,4151053;590,10001;287,1103542;9809,895459;9989,13502
;;;;;;;;;995,89959;4,100410041;812,6884023;600,10001;259,1231629;9797,534073;9978,489515
